neuron_id,spike_time
192,5446.799999999998 ms
192,5455.699999999998 ms
192,5458.899999999997 ms
192,5466.699999999998 ms
192,5472.599999999998 ms
192,5474.0499999999965 ms
192,5495.249999999997 ms
192,5497.649999999997 ms
192,5501.599999999996 ms
192,5502.399999999997 ms
192,5510.999999999997 ms
192,5512.649999999997 ms
192,5513.2999999999965 ms
192,5513.899999999997 ms
192,5517.599999999996 ms
192,5521.449999999996 ms
192,5531.149999999997 ms
192,5534.699999999998 ms
192,5554.599999999998 ms
192,5557.649999999997 ms
192,5571.349999999996 ms
192,5573.249999999995 ms
192,5585.249999999997 ms
192,5587.949999999996 ms
192,5588.0499999999965 ms
192,5595.649999999997 ms
192,5606.449999999998 ms
192,5609.349999999998 ms
192,5629.2999999999965 ms
192,5631.249999999995 ms
192,5632.0499999999965 ms
192,5637.199999999996 ms
192,5638.349999999996 ms
192,5640.799999999995 ms
192,5643.699999999994 ms
192,5645.349999999994 ms
192,5649.849999999996 ms
192,5657.349999999994 ms
192,5659.299999999995 ms
192,5660.599999999996 ms
192,5671.249999999995 ms
192,5674.749999999994 ms
192,5681.849999999994 ms
192,5683.699999999994 ms
192,5685.249999999995 ms
192,5695.649999999995 ms
192,5705.199999999996 ms
192,5705.2999999999965 ms
192,5719.099999999996 ms
192,5731.249999999995 ms
192,5733.249999999995 ms
192,5754.199999999994 ms
192,5757.949999999996 ms
192,5766.2999999999965 ms
192,5781.299999999995 ms
192,5785.849999999996 ms
192,5788.049999999995 ms
192,5790.699999999994 ms
192,5792.399999999995 ms
192,5807.099999999994 ms
192,5811.949999999994 ms
192,5812.049999999995 ms
192,5818.749999999995 ms
192,5822.449999999994 ms
192,5824.549999999995 ms
192,5829.849999999996 ms
192,5838.699999999996 ms
192,5846.949999999996 ms
192,5851.249999999997 ms
192,5875.749999999995 ms
192,5884.099999999996 ms
192,5886.899999999997 ms
192,5916.7999999999965 ms
192,5928.599999999998 ms
192,5940.249999999997 ms
192,5950.5499999999965 ms
192,5951.999999999995 ms
192,5953.999999999997 ms
192,5957.699999999996 ms
192,5966.749999999997 ms
192,5971.349999999998 ms
192,5971.749999999997 ms
192,5971.949999999996 ms
192,5982.999999999997 ms
192,5988.199999999996 ms
192,5988.649999999995 ms
192,5993.449999999996 ms
192,6007.849999999996 ms
192,6008.349999999996 ms
192,6008.899999999997 ms
192,6008.999999999997 ms
192,6013.149999999997 ms
192,6015.5499999999965 ms
192,6022.899999999997 ms
192,6038.5499999999965 ms
192,6046.849999999996 ms
192,6048.899999999997 ms
192,6055.149999999995 ms
192,6057.849999999996 ms
192,6066.099999999996 ms
192,6071.449999999996 ms
192,6071.5499999999965 ms
192,6076.0499999999965 ms
192,6076.449999999996 ms
192,6076.849999999996 ms
192,6080.049999999995 ms
192,6086.149999999995 ms
192,6089.299999999995 ms
192,6094.949999999994 ms
192,6097.949999999996 ms
192,6098.199999999994 ms
192,6111.099999999994 ms
192,6111.299999999995 ms
192,6111.899999999995 ms
192,6117.499999999995 ms
192,6123.449999999994 ms
192,6130.049999999995 ms
192,6133.649999999995 ms
192,6136.399999999997 ms
192,6139.449999999996 ms
192,6144.949999999996 ms
192,6147.149999999995 ms
192,6147.349999999996 ms
192,6168.599999999996 ms
192,6179.199999999996 ms
192,6186.899999999995 ms
192,6188.049999999995 ms
192,6192.2999999999965 ms
192,6199.249999999995 ms
192,6217.499999999995 ms
192,6237.599999999996 ms
192,6259.349999999996 ms
192,6274.149999999997 ms
192,6282.149999999995 ms
192,6294.299999999995 ms
192,6295.899999999995 ms
192,6298.949999999996 ms
192,6307.599999999996 ms
192,6309.949999999996 ms
192,6317.0499999999965 ms
192,6319.349999999998 ms
192,6327.099999999996 ms
192,6331.599999999998 ms
192,6336.199999999998 ms
192,6344.399999999997 ms
192,6345.699999999998 ms
192,6347.199999999996 ms
192,6361.399999999997 ms
192,6371.599999999996 ms
192,6373.2999999999965 ms
192,6374.7999999999965 ms
192,6375.5499999999965 ms
192,6375.699999999996 ms
192,6380.0499999999965 ms
192,6385.599999999998 ms
192,6386.099999999996 ms
192,6387.7999999999965 ms
192,6390.949999999996 ms
192,6392.999999999997 ms
192,6396.699999999996 ms
192,6401.099999999996 ms
192,6407.949999999996 ms
192,6410.2999999999965 ms
192,6415.7999999999965 ms
192,6450.999999999995 ms
192,6452.5499999999965 ms
192,6455.149999999997 ms
192,6456.999999999997 ms
192,6457.749999999997 ms
192,6488.349999999998 ms
192,6490.0499999999965 ms
192,6491.499999999997 ms
192,6513.549999999998 ms
192,6516.199999999998 ms
192,6517.849999999998 ms
192,6522.499999999997 ms
192,6531.499999999995 ms
192,6546.699999999996 ms
192,6552.149999999995 ms
192,6557.349999999996 ms
192,6561.499999999995 ms
192,6561.899999999995 ms
192,6580.449999999996 ms
192,6590.899999999995 ms
192,6592.849999999994 ms
192,6593.399999999995 ms
192,6598.949999999996 ms
192,6603.699999999994 ms
192,6611.499999999995 ms
192,6651.899999999995 ms
192,6662.249999999995 ms
192,6669.399999999995 ms
192,6682.099999999994 ms
192,6700.799999999995 ms
192,6707.449999999994 ms
192,6712.899999999993 ms
192,6718.699999999994 ms
192,6724.399999999993 ms
192,6724.699999999994 ms
192,6737.749999999995 ms
192,6747.449999999994 ms
192,6749.699999999994 ms
192,6753.599999999994 ms
192,6758.449999999994 ms
192,6766.249999999995 ms
192,6768.049999999995 ms
192,6772.799999999995 ms
192,6773.149999999995 ms
192,6780.149999999995 ms
192,6781.049999999995 ms
192,6795.499999999994 ms
192,6817.899999999993 ms
192,6827.449999999994 ms
192,6834.599999999994 ms
192,6837.849999999994 ms
192,6849.449999999994 ms
192,6858.599999999994 ms
192,6862.349999999994 ms
192,6867.099999999994 ms
192,6872.399999999995 ms
192,6887.599999999994 ms
192,6890.949999999994 ms
192,6897.299999999995 ms
192,6909.149999999995 ms
192,6920.949999999996 ms
192,6938.599999999996 ms
192,6946.799999999995 ms
192,6948.999999999994 ms
192,6965.349999999994 ms
192,6970.549999999995 ms
192,6975.749999999994 ms
192,6982.549999999995 ms
192,6987.199999999994 ms
192,6989.349999999994 ms
192,7008.849999999994 ms
192,7012.949999999994 ms
192,7021.799999999995 ms
192,7030.899999999995 ms
192,7040.349999999994 ms
192,7040.899999999995 ms
192,7045.649999999995 ms
192,7047.349999999994 ms
192,7052.349999999996 ms
192,7056.949999999996 ms
192,7075.099999999996 ms
192,7096.099999999994 ms
192,7096.249999999994 ms
192,7096.399999999993 ms
192,7108.649999999995 ms
192,7122.449999999994 ms
192,7124.049999999995 ms
192,7126.449999999994 ms
192,7127.699999999994 ms
192,7131.599999999994 ms
192,7135.849999999994 ms
192,7143.849999999994 ms
192,7144.749999999994 ms
192,7146.799999999995 ms
192,7154.199999999994 ms
192,7158.399999999993 ms
192,7169.399999999993 ms
192,7176.199999999994 ms
192,7192.149999999993 ms
192,7195.049999999993 ms
192,7200.349999999994 ms
192,7202.249999999994 ms
192,7208.4499999999925 ms
192,7210.749999999994 ms
192,7213.6999999999925 ms
192,7226.649999999991 ms
192,7228.1999999999925 ms
192,7232.249999999994 ms
192,7235.6999999999925 ms
192,7238.999999999994 ms
192,7242.599999999994 ms
192,7244.749999999994 ms
192,7259.749999999992 ms
192,7260.149999999991 ms
192,7260.849999999992 ms
192,7262.649999999993 ms
192,7282.849999999992 ms
192,7304.649999999993 ms
192,7305.049999999993 ms
192,7305.4499999999925 ms
192,7307.649999999991 ms
192,7311.799999999991 ms
192,7323.399999999991 ms
192,7340.299999999991 ms
192,7341.699999999991 ms
192,7349.59999999999 ms
192,7352.09999999999 ms
192,7352.84999999999 ms
192,7356.449999999991 ms
192,7364.949999999991 ms
192,7375.14999999999 ms
192,7380.449999999991 ms
192,7413.949999999991 ms
192,7414.549999999991 ms
192,7426.899999999991 ms
192,7429.299999999991 ms
192,7429.99999999999 ms
192,7440.499999999992 ms
192,7441.399999999991 ms
192,7454.799999999991 ms
192,7458.449999999991 ms
192,7473.99999999999 ms
192,7480.39999999999 ms
192,7482.14999999999 ms
192,7493.549999999989 ms
192,7495.89999999999 ms
192,7510.99999999999 ms
192,7520.99999999999 ms
192,7530.449999999989 ms
192,7532.949999999991 ms
192,7542.549999999991 ms
192,7544.649999999991 ms
192,7550.84999999999 ms
192,7558.949999999991 ms
192,7561.89999999999 ms
192,7566.34999999999 ms
192,7570.84999999999 ms
192,7575.49999999999 ms
192,7586.949999999989 ms
192,7593.949999999991 ms
192,7595.14999999999 ms
192,7598.8499999999885 ms
192,7599.64999999999 ms
192,7627.949999999991 ms
192,7636.14999999999 ms
192,7637.199999999991 ms
192,7637.64999999999 ms
192,7639.3499999999885 ms
192,7655.89999999999 ms
192,7656.14999999999 ms
192,7665.299999999989 ms
192,7665.449999999989 ms
192,7665.8499999999885 ms
192,7668.499999999988 ms
192,7669.249999999988 ms
192,7676.049999999989 ms
192,7683.14999999999 ms
192,7683.3499999999885 ms
192,7696.449999999989 ms
192,7701.549999999989 ms
192,7705.299999999989 ms
192,7732.449999999989 ms
192,7748.899999999988 ms
192,7750.499999999988 ms
192,7751.299999999989 ms
192,7753.84999999999 ms
192,7756.449999999991 ms
192,7757.39999999999 ms
192,7766.049999999989 ms
192,7774.299999999989 ms
192,7777.799999999989 ms
192,7778.049999999989 ms
192,7782.39999999999 ms
192,7783.299999999989 ms
192,7787.999999999988 ms
192,7792.199999999989 ms
192,7792.399999999988 ms
192,7792.549999999987 ms
192,7795.199999999987 ms
192,7796.249999999988 ms
192,7796.8499999999885 ms
192,7824.199999999989 ms
192,7829.549999999989 ms
192,7855.199999999989 ms
192,7858.0999999999885 ms
192,7875.999999999988 ms
192,7893.8499999999885 ms
192,7899.949999999989 ms
192,7912.74999999999 ms
192,7918.39999999999 ms
192,7919.449999999989 ms
192,7932.449999999989 ms
192,7932.549999999989 ms
192,7934.299999999989 ms
192,7942.59999999999 ms
192,7944.99999999999 ms
192,7947.699999999989 ms
192,7961.24999999999 ms
192,7978.799999999989 ms
192,7987.249999999988 ms
192,7997.199999999989 ms
192,8028.049999999989 ms
192,8030.34999999999 ms
192,8031.799999999989 ms
192,8039.749999999988 ms
192,8055.24999999999 ms
192,8068.84999999999 ms
192,8069.049999999989 ms
192,8071.199999999989 ms
192,8085.8499999999885 ms
192,8092.3499999999885 ms
192,8106.89999999999 ms
192,8108.5999999999885 ms
192,8115.0999999999885 ms
192,8118.89999999999 ms
192,8120.149999999988 ms
192,8121.5999999999885 ms
192,8123.64999999999 ms
192,8124.24999999999 ms
192,8146.64999999999 ms
192,8149.3499999999885 ms
192,8156.64999999999 ms
192,8156.799999999989 ms
192,8157.499999999988 ms
192,8165.199999999987 ms
192,8173.449999999989 ms
192,8174.199999999987 ms
192,8175.149999999988 ms
192,8175.799999999987 ms
192,8176.749999999986 ms
192,8183.299999999987 ms
192,8187.699999999987 ms
192,8193.999999999989 ms
192,8204.849999999988 ms
192,8210.349999999988 ms
192,8218.649999999987 ms
192,8220.799999999988 ms
192,8222.599999999984 ms
192,8224.349999999984 ms
192,8225.849999999984 ms
192,8233.999999999985 ms
192,8245.999999999985 ms
192,8250.499999999985 ms
192,8265.749999999985 ms
192,8273.849999999984 ms
192,8275.499999999985 ms
192,8293.099999999984 ms
192,8294.749999999985 ms
192,8301.449999999986 ms
192,8302.549999999985 ms
192,8306.449999999986 ms
192,8317.349999999988 ms
192,8330.599999999988 ms
192,8332.149999999983 ms
192,8342.349999999988 ms
192,8344.449999999986 ms
192,8363.449999999986 ms
192,8366.699999999986 ms
192,8371.049999999985 ms
192,8389.199999999986 ms
192,8391.149999999987 ms
192,8402.099999999988 ms
192,8412.849999999988 ms
192,8420.199999999986 ms
192,8425.599999999988 ms
192,8426.699999999986 ms
192,8436.599999999988 ms
192,8437.199999999986 ms
192,8443.249999999989 ms
192,8444.149999999987 ms
192,8451.449999999986 ms
192,8457.849999999988 ms
192,8462.849999999988 ms
192,8472.349999999988 ms
192,8485.049999999985 ms
192,8491.049999999985 ms
192,8492.699999999986 ms
192,8506.099999999988 ms
192,8513.349999999988 ms
192,8516.449999999986 ms
192,8533.399999999987 ms
192,8541.199999999986 ms
192,8544.599999999988 ms
192,8550.899999999983 ms
192,8552.949999999986 ms
192,8559.499999999982 ms
192,8563.849999999984 ms
192,8567.749999999985 ms
192,8575.749999999985 ms
192,8576.549999999981 ms
192,8578.599999999984 ms
192,8600.199999999983 ms
192,8600.649999999983 ms
192,8622.149999999983 ms
192,8637.049999999985 ms
192,8642.59999999998 ms
192,8658.649999999983 ms
192,8661.199999999979 ms
192,8666.449999999979 ms
192,8670.449999999979 ms
192,8671.899999999983 ms
192,8673.699999999979 ms
192,8674.249999999982 ms
192,8699.199999999979 ms
192,8705.149999999983 ms
192,8708.699999999979 ms
192,8712.249999999982 ms
192,8723.199999999979 ms
192,8723.899999999983 ms
192,8724.799999999981 ms
192,8732.699999999983 ms
192,8739.249999999978 ms
192,8742.949999999983 ms
192,8750.14999999998 ms
192,8755.39999999998 ms
192,8766.14999999998 ms
192,8769.249999999982 ms
192,8777.949999999983 ms
192,8790.899999999983 ms
192,8798.799999999985 ms
192,8816.899999999983 ms
192,8821.399999999983 ms
192,8821.999999999982 ms
192,8834.499999999982 ms
192,8846.649999999983 ms
192,8852.649999999983 ms
192,8856.049999999985 ms
192,8872.949999999983 ms
192,8873.549999999981 ms
192,8892.999999999985 ms
192,8921.249999999985 ms
192,8921.749999999985 ms
192,8937.349999999984 ms
192,8949.799999999985 ms
192,8950.399999999983 ms
192,8951.199999999986 ms
192,8960.349999999984 ms
192,8965.199999999983 ms
192,8968.799999999985 ms
192,8974.099999999984 ms
192,8983.549999999985 ms
192,8989.749999999985 ms
192,8996.149999999987 ms
192,9007.999999999985 ms
192,9011.799999999985 ms
192,9020.549999999985 ms
192,9030.799999999985 ms
192,9040.999999999985 ms
192,9041.249999999985 ms
192,9042.649999999987 ms
192,9045.749999999985 ms
192,9047.249999999985 ms
192,9048.549999999985 ms
192,9049.849999999984 ms
192,9050.699999999983 ms
192,9059.899999999987 ms
192,9079.199999999983 ms
192,9092.899999999987 ms
192,9110.949999999983 ms
192,9113.299999999985 ms
192,9119.149999999983 ms
192,9119.899999999983 ms
192,9120.099999999988 ms
192,9124.849999999988 ms
192,9125.999999999985 ms
192,9143.999999999985 ms
192,9150.949999999986 ms
192,9165.499999999985 ms
192,9168.199999999986 ms
192,9175.599999999988 ms
192,9188.149999999983 ms
192,9190.049999999985 ms
192,9195.999999999985 ms
192,9199.599999999984 ms
192,9202.649999999987 ms
192,9210.199999999983 ms
192,9223.799999999985 ms
192,9225.999999999985 ms
192,9234.599999999984 ms
192,9238.749999999985 ms
192,9248.249999999985 ms
192,9255.199999999986 ms
192,9257.849999999988 ms
192,9258.999999999985 ms
192,9259.749999999985 ms
192,9263.749999999985 ms
192,9287.399999999987 ms
192,9289.549999999985 ms
192,9290.299999999985 ms
192,9304.249999999985 ms
192,9305.799999999985 ms
192,9308.899999999983 ms
192,9319.349999999988 ms
192,9325.749999999985 ms
192,9326.299999999985 ms
192,9335.049999999985 ms
192,9339.149999999983 ms
192,9339.399999999983 ms
192,9344.399999999983 ms
192,9344.999999999985 ms
192,9346.049999999985 ms
192,9349.449999999986 ms
192,9351.249999999982 ms
192,9352.199999999986 ms
192,9353.949999999986 ms
192,9357.549999999985 ms
192,9359.799999999985 ms
192,9364.199999999986 ms
192,9366.149999999983 ms
192,9368.599999999988 ms
192,9369.049999999985 ms
192,9392.249999999989 ms
192,9404.049999999985 ms
192,9410.499999999989 ms
192,9426.799999999985 ms
192,9432.849999999988 ms
192,9452.299999999985 ms
192,9456.549999999985 ms
192,9461.449999999986 ms
192,9465.149999999987 ms
192,9468.599999999988 ms
192,9483.699999999986 ms
192,9484.89999999999 ms
192,9490.049999999988 ms
192,9495.899999999987 ms
192,9501.249999999989 ms
192,9510.64999999999 ms
192,9520.699999999986 ms
192,9521.39999999999 ms
192,9542.749999999989 ms
192,9543.749999999989 ms
192,9556.249999999989 ms
192,9562.44999999999 ms
192,9568.349999999991 ms
192,9568.549999999988 ms
192,9574.799999999988 ms
192,9586.049999999988 ms
192,9597.999999999993 ms
192,9604.349999999991 ms
192,9613.549999999992 ms
192,9614.299999999992 ms
192,9620.14999999999 ms
192,9639.799999999992 ms
192,9642.549999999992 ms
192,9643.699999999993 ms
192,9651.799999999992 ms
192,9656.249999999993 ms
192,9657.849999999991 ms
192,9693.749999999993 ms
192,9695.249999999993 ms
192,9698.749999999993 ms
192,9701.399999999994 ms
192,9723.249999999993 ms
192,9743.799999999992 ms
192,9744.549999999992 ms
192,9747.949999999993 ms
192,9750.89999999999 ms
192,9753.749999999993 ms
192,9754.549999999992 ms
192,9766.699999999993 ms
192,9771.999999999989 ms
192,9786.949999999993 ms
192,9788.499999999989 ms
192,9789.299999999992 ms
192,9794.999999999989 ms
192,9799.199999999993 ms
192,9813.049999999992 ms
192,9817.64999999999 ms
192,9818.549999999992 ms
192,9823.849999999991 ms
192,9828.849999999991 ms
192,9841.14999999999 ms
192,9845.19999999999 ms
192,9853.549999999988 ms
192,9856.749999999993 ms
192,9863.64999999999 ms
192,9864.249999999989 ms
192,9866.299999999992 ms
192,9873.749999999989 ms
192,9873.89999999999 ms
192,9876.499999999989 ms
192,9881.749999999989 ms
192,9882.64999999999 ms
192,9888.64999999999 ms
192,9889.89999999999 ms
192,9890.249999999989 ms
192,9893.799999999992 ms
192,9894.999999999989 ms
192,9915.749999999989 ms
192,9938.799999999992 ms
192,9940.64999999999 ms
192,9941.39999999999 ms
192,9942.44999999999 ms
192,9943.14999999999 ms
192,9943.39999999999 ms
192,9945.44999999999 ms
192,9946.499999999989 ms
192,9950.549999999988 ms
192,9951.049999999988 ms
192,9952.499999999989 ms
192,9963.44999999999 ms
192,9976.44999999999 ms
192,9980.549999999988 ms
192,9990.249999999993 ms
193,1054.9 ms
193,1055.7000000000003 ms
193,1113.1 ms
193,1118.7500000000005 ms
193,1147.1 ms
193,1153.4 ms
193,1175.8000000000002 ms
193,1179.65 ms
193,1200.1 ms
193,1200.3000000000002 ms
193,1200.9500000000003 ms
193,1201.5500000000002 ms
193,1211.5 ms
193,1218.1000000000004 ms
193,1218.4499999999998 ms
193,1223.3000000000002 ms
193,1229.1499999999996 ms
193,1278.6999999999998 ms
193,1284.6 ms
193,1296.35 ms
193,1321.15 ms
193,1340.35 ms
193,1361.85 ms
193,1383.5 ms
193,1391.0500000000002 ms
193,1391.6499999999996 ms
193,1439.8000000000002 ms
193,1440.25 ms
193,1441.0500000000002 ms
193,1453.1 ms
193,1473.75 ms
193,1512.9499999999998 ms
193,1529.1000000000004 ms
193,1542.65 ms
193,1557.25 ms
193,1580.4 ms
193,1597.7000000000003 ms
193,1603.0 ms
193,1603.4 ms
193,1628.35 ms
193,1637.9 ms
193,1642.15 ms
193,1653.65 ms
193,1663.9500000000003 ms
193,1679.65 ms
193,1680.85 ms
193,1683.35 ms
193,1686.0000000000005 ms
193,1692.85 ms
193,1711.9500000000003 ms
193,1719.5 ms
193,1770.6999999999998 ms
193,1771.8000000000002 ms
193,1774.6499999999996 ms
193,1780.1 ms
193,1782.75 ms
193,1799.6999999999998 ms
193,1803.8500000000004 ms
193,1813.8000000000002 ms
193,1814.5500000000002 ms
193,1815.9 ms
193,1837.4500000000003 ms
193,1838.25 ms
193,1840.65 ms
193,1863.0 ms
193,1871.3000000000002 ms
193,1874.85 ms
193,1884.35 ms
193,1888.7999999999997 ms
193,1895.1 ms
193,1900.5 ms
193,1909.5 ms
193,1921.1 ms
193,1923.9 ms
193,1935.7499999999995 ms
193,1948.1 ms
193,1952.1499999999996 ms
193,1956.5999999999995 ms
193,1958.75 ms
193,1993.5999999999995 ms
193,1995.75 ms
193,1998.7999999999997 ms
193,2011.5499999999997 ms
193,2016.1999999999998 ms
193,2019.3999999999996 ms
193,2028.6499999999996 ms
193,2035.1999999999998 ms
193,2049.45 ms
193,2052.5 ms
193,2055.3999999999996 ms
193,2056.75 ms
193,2077.8999999999996 ms
193,2085.2000000000007 ms
193,2099.8999999999996 ms
193,2103.6000000000004 ms
193,2113.7 ms
193,2114.0 ms
193,2133.7 ms
193,2139.0999999999995 ms
193,2143.3499999999995 ms
193,2146.5999999999995 ms
193,2153.05 ms
193,2175.749999999999 ms
193,2181.7 ms
193,2190.249999999999 ms
193,2194.45 ms
193,2195.6499999999987 ms
193,2205.8499999999995 ms
193,2216.8499999999995 ms
193,2220.8999999999987 ms
193,2233.8999999999987 ms
193,2254.8999999999987 ms
193,2286.0999999999995 ms
193,2289.199999999999 ms
193,2289.5999999999985 ms
193,2292.949999999999 ms
193,2293.0499999999993 ms
193,2306.6499999999987 ms
193,2327.3499999999985 ms
193,2363.5999999999985 ms
193,2376.1499999999987 ms
193,2376.6499999999987 ms
193,2383.0999999999985 ms
193,2385.949999999999 ms
193,2426.149999999998 ms
193,2428.5499999999984 ms
193,2435.1499999999987 ms
193,2477.2999999999984 ms
193,2527.0499999999984 ms
193,2532.699999999998 ms
193,2539.499999999999 ms
193,2546.1499999999987 ms
193,2549.999999999999 ms
193,2556.5499999999984 ms
193,2561.949999999999 ms
193,2568.199999999999 ms
193,2578.5499999999993 ms
193,2602.999999999998 ms
193,2609.0999999999985 ms
193,2615.749999999998 ms
193,2617.3499999999985 ms
193,2618.949999999999 ms
193,2620.8499999999985 ms
193,2626.249999999998 ms
193,2627.2999999999993 ms
193,2632.0999999999985 ms
193,2635.699999999999 ms
193,2653.499999999999 ms
193,2662.1499999999987 ms
193,2688.5999999999995 ms
193,2701.2999999999984 ms
193,2702.8499999999995 ms
193,2708.8999999999987 ms
193,2710.0999999999995 ms
193,2718.249999999999 ms
193,2719.499999999999 ms
193,2723.749999999999 ms
193,2726.5999999999995 ms
193,2731.199999999999 ms
193,2732.949999999999 ms
193,2742.7999999999993 ms
193,2746.3999999999987 ms
193,2752.199999999999 ms
193,2754.8999999999987 ms
193,2769.0499999999984 ms
193,2774.249999999999 ms
193,2783.949999999998 ms
193,2787.749999999999 ms
193,2796.249999999999 ms
193,2809.8499999999985 ms
193,2824.499999999998 ms
193,2830.3499999999985 ms
193,2837.499999999998 ms
193,2838.999999999998 ms
193,2863.2999999999993 ms
193,2863.3999999999987 ms
193,2879.2999999999984 ms
193,2883.2999999999984 ms
193,2885.8499999999995 ms
193,2897.3999999999987 ms
193,2914.7999999999993 ms
193,2934.249999999999 ms
193,2934.749999999999 ms
193,2966.449999999999 ms
193,2972.8499999999985 ms
193,2980.3999999999996 ms
193,2986.199999999999 ms
193,2995.8499999999995 ms
193,2996.7 ms
193,3005.45 ms
193,3021.45 ms
193,3030.6499999999987 ms
193,3037.749999999999 ms
193,3044.8999999999987 ms
193,3052.3999999999987 ms
193,3069.5499999999993 ms
193,3084.199999999999 ms
193,3089.3999999999996 ms
193,3094.749999999999 ms
193,3131.3999999999987 ms
193,3132.499999999999 ms
193,3135.1499999999987 ms
193,3138.3499999999995 ms
193,3174.5999999999995 ms
193,3177.0499999999984 ms
193,3181.5999999999995 ms
193,3200.8999999999987 ms
193,3209.2999999999993 ms
193,3218.5999999999995 ms
193,3225.2 ms
193,3236.7999999999993 ms
193,3237.3999999999996 ms
193,3240.8499999999985 ms
193,3245.249999999999 ms
193,3250.8499999999995 ms
193,3252.6499999999987 ms
193,3253.0499999999993 ms
193,3256.5499999999993 ms
193,3257.499999999999 ms
193,3263.0499999999993 ms
193,3281.8499999999995 ms
193,3290.749999999999 ms
193,3292.749999999999 ms
193,3295.55 ms
193,3300.499999999999 ms
193,3301.5999999999995 ms
193,3308.7999999999993 ms
193,3316.8499999999995 ms
193,3317.3999999999996 ms
193,3326.2 ms
193,3334.45 ms
193,3356.8499999999995 ms
193,3358.05 ms
193,3359.7 ms
193,3362.2 ms
193,3382.8 ms
193,3384.6499999999996 ms
193,3389.0 ms
193,3396.3499999999995 ms
193,3407.3999999999996 ms
193,3408.5499999999993 ms
193,3414.0 ms
193,3422.8499999999995 ms
193,3424.1499999999996 ms
193,3426.5 ms
193,3430.25 ms
193,3442.1499999999996 ms
193,3449.5999999999995 ms
193,3450.749999999999 ms
193,3461.2 ms
193,3487.5499999999993 ms
193,3489.949999999999 ms
193,3492.0999999999995 ms
193,3496.3999999999996 ms
193,3498.8999999999996 ms
193,3504.0499999999993 ms
193,3506.45 ms
193,3536.0999999999995 ms
193,3539.25 ms
193,3550.8500000000004 ms
193,3585.3999999999996 ms
193,3592.3999999999996 ms
193,3599.1499999999996 ms
193,3607.5 ms
193,3637.45 ms
193,3642.0999999999995 ms
193,3660.4000000000005 ms
193,3679.45 ms
193,3681.7 ms
193,3683.250000000001 ms
193,3684.3 ms
193,3684.9000000000005 ms
193,3686.6000000000004 ms
193,3703.3500000000004 ms
193,3718.6000000000004 ms
193,3733.5 ms
193,3738.6000000000004 ms
193,3741.1500000000005 ms
193,3745.9000000000005 ms
193,3747.8 ms
193,3748.000000000001 ms
193,3752.000000000001 ms
193,3756.4000000000005 ms
193,3771.500000000001 ms
193,3776.6000000000004 ms
193,3783.25 ms
193,3783.9000000000005 ms
193,3814.3500000000004 ms
193,3816.4500000000007 ms
193,3818.55 ms
193,3819.05 ms
193,3821.6000000000004 ms
193,3831.9500000000007 ms
193,3844.8500000000004 ms
193,3873.3500000000004 ms
193,3874.75 ms
193,3878.0 ms
193,3880.9000000000005 ms
193,3891.8500000000004 ms
193,3902.05 ms
193,3914.5 ms
193,3929.2 ms
193,3930.8 ms
193,3933.3499999999995 ms
193,3934.25 ms
193,3935.05 ms
193,3937.45 ms
193,3937.95 ms
193,3954.8500000000004 ms
193,3956.2000000000007 ms
193,3957.3 ms
193,3960.4000000000005 ms
193,3974.95 ms
193,3989.8 ms
193,3999.05 ms
193,4005.5 ms
193,4018.8 ms
193,4019.4000000000005 ms
193,4020.05 ms
193,4022.1500000000005 ms
193,4024.0 ms
193,4053.1000000000004 ms
193,4056.0499999999993 ms
193,4060.7 ms
193,4062.75 ms
193,4066.6000000000004 ms
193,4066.75 ms
193,4068.05 ms
193,4070.1000000000004 ms
193,4073.4500000000007 ms
193,4076.5 ms
193,4094.300000000001 ms
193,4128.15 ms
193,4138.200000000001 ms
193,4158.450000000001 ms
193,4181.200000000001 ms
193,4187.25 ms
193,4190.050000000001 ms
193,4193.85 ms
193,4195.750000000002 ms
193,4206.050000000001 ms
193,4211.800000000001 ms
193,4220.6500000000015 ms
193,4230.450000000001 ms
193,4234.100000000002 ms
193,4241.800000000001 ms
193,4251.6500000000015 ms
193,4271.850000000002 ms
193,4274.1500000000015 ms
193,4277.750000000002 ms
193,4279.1500000000015 ms
193,4281.100000000002 ms
193,4287.950000000001 ms
193,4288.850000000002 ms
193,4294.100000000002 ms
193,4299.200000000001 ms
193,4299.4000000000015 ms
193,4300.450000000001 ms
193,4327.200000000001 ms
193,4330.100000000002 ms
193,4333.0 ms
193,4334.25 ms
193,4338.850000000002 ms
193,4354.450000000001 ms
193,4357.750000000002 ms
193,4366.250000000002 ms
193,4367.050000000001 ms
193,4375.700000000003 ms
193,4383.35 ms
193,4392.35 ms
193,4396.4000000000015 ms
193,4401.4000000000015 ms
193,4410.700000000001 ms
193,4415.200000000001 ms
193,4442.950000000001 ms
193,4455.950000000001 ms
193,4459.250000000002 ms
193,4468.050000000001 ms
193,4471.800000000001 ms
193,4474.200000000003 ms
193,4516.750000000002 ms
193,4520.750000000002 ms
193,4527.050000000001 ms
193,4549.100000000002 ms
193,4550.000000000002 ms
193,4555.250000000002 ms
193,4556.300000000001 ms
193,4560.950000000003 ms
193,4561.300000000001 ms
193,4570.700000000003 ms
193,4572.750000000002 ms
193,4587.450000000003 ms
193,4590.35 ms
193,4596.85 ms
193,4598.9000000000015 ms
193,4600.1500000000015 ms
193,4601.300000000001 ms
