time,force,rate
7189.85,285.2468686394328,1720.2805129432363
7189.900000000001,285.24927492991816,1720.285507256677
7189.950000000001,285.25167117212425,1720.2905014348123
7190.0,285.2540569499891,1720.2954955104292
7190.05,285.2564318378915,1720.3004895171327
7190.1,285.25879540224753,1720.305483489237
7190.150000000001,285.2611474003625,1720.3104774477792
7190.200000000001,285.26348769056506,1720.3154714067734
7190.25,285.26581613731383,1720.320465379853
7190.3,285.2681330053607,1720.325459352538
7190.35,285.2704387271614,1720.3304532984573
7190.400000000001,285.2727337025295,1720.3354471933858
7190.450000000001,285.2750183688519,1720.3404410103142
7190.5,285.2772931134953,1720.3454347255997
7190.55,285.27955821702625,1720.3504283229763
7190.6,285.28181383873294,1720.3554217946134
7190.650000000001,285.2840600295406,1720.360415140247
7190.700000000001,285.2862967539695,1720.3654083656727
7190.75,285.2885239103679,1720.3704014813563
7190.8,285.29074134624653,1720.3753945013736
7190.85,285.2929488691323,1720.3803874426676
7190.900000000001,285.2951464759312,1720.385380308925
7190.950000000001,285.2973342505075,1720.3903730977172
7191.0,285.29951226279536,1720.3953658075652
7191.05,285.3016805179859,1720.4003584415202
7191.1,285.3038389474572,1720.4053510078256
7191.150000000001,285.30598741886996,1720.41034351923
7191.200000000001,285.30812574994115,1720.4153359920424
7191.25,285.31025443540256,1720.4203283950083
7191.3,285.31237431403224,1720.4253206724939
7191.35,285.3144862310811,1720.4303127681198
7191.400000000001,285.3165908616656,1720.4353046371773
7191.450000000001,285.3186886741111,1720.4402962492704
7191.5,285.3207799591503,1720.445287586332
7191.55,285.32286490918193,1720.4502786371118
7191.6,285.32494363546243,1720.455269396
7191.650000000001,285.3270163852579,1720.460259847779
7191.700000000001,285.3290834494448,1720.4652499740791
7191.75,285.3311450719594,1720.4702397597275
7191.8,285.3332014067899,1720.475229195797
7191.85,285.33525251440665,1720.480218279884
7191.900000000001,285.3372983757007,1720.485207015162
7191.950000000001,285.3393389084772,1720.4901954092493
7192.0,285.341374006291,1720.4951834715005
7192.05,285.3434035352116,1720.500171213239
7192.1,285.34542732923956,1720.5051586480915
7192.150000000001,285.3474451898127,1720.5101457920346
7192.200000000001,285.34945688853014,1720.5151326632135
7192.25,285.3514622054281,1720.5201192792586
7192.3,285.35346091547683,1720.5251056582347
7192.35,285.3554527827021,1720.5300918190553
7192.400000000001,285.3574375643262,1720.535077781194
7192.450000000001,285.3594150012219,1720.540063565361
7192.5,285.3613848128581,1720.545049193862
7192.55,285.3633469454911,1720.550034673147
7192.6,285.3653015342483,1720.5550199963966
7192.650000000001,285.3672487492075,1720.5600051542872
7192.700000000001,285.3691887024558,1720.5649901415138
7192.75,285.37112141594883,1720.5699749590742
7192.8,285.3730470123001,1720.5749596008752
7192.85,285.37496563857866,1720.579944059062
7192.900000000001,285.3768773958255,1720.5849283289663
7192.950000000001,285.37878230808366,1720.5899124113007
7193.0,285.380680322036,1720.5948963122112
7193.05,285.38257131949433,1720.5998800424277
7193.1,285.3844551312937,1720.6048636163057
7193.150000000001,285.3863315484906,1720.6098470510594
7193.200000000001,285.3882003305004,1720.6148303662035
7193.25,285.3900612108955,1720.6198135831519
7193.3,285.3919139016236,1720.6247967249353
7193.35,285.3937580961848,1720.6297798159824
7193.400000000001,285.39559347211934,1720.6347628819517
7193.450000000001,285.39741969300866,1720.6397459495972
7193.5,285.399236410132,1720.644729046655
7193.55,285.40104334940736,1720.6497121957334
7193.6,285.40284027991976,1720.6546954164996
7193.650000000001,285.4046269701314,1720.6596787287451
7193.700000000001,285.40640316405245,1720.6646621540633
7193.75,285.40816857543587,1720.669645716265
7193.8,285.40992289884804,1720.6746294406114
7193.85,285.41166581156483,1720.6796133536875
7193.900000000001,285.41339697445227,1720.6845974833443
7193.950000000001,285.41511603332515,1720.6895818586113
7194.0,285.41682262096134,1720.6945665095595
7194.05,285.41851641086794,1720.6995514635228
7194.1,285.42019752239503,1720.7045367165829
7194.150000000001,285.4218662941288,1720.7095222493585
7194.200000000001,285.42352306706204,1720.7145080421797
7194.25,285.4251680742524,1720.7194940828501
7194.3,285.42680141928764,1720.724480368201
7194.35,285.42842309557597,1720.7294669027776
7194.400000000001,285.4300330134366,1720.7344536969727
7194.450000000001,285.4316310223611,1720.7394407654904
7194.5,285.4332169484224,1720.7444281247342
7194.55,285.4347906010347,1720.7494157923409
7194.6,285.43635176623985,1720.7544037876582
7194.650000000001,285.43790020340674,1720.7593921319856
7194.700000000001,285.43943573307473,1720.7643808424023
7194.75,285.44095819603626,1720.7693699346262
7194.8,285.4424674168975,1720.7743594255703
7194.85,285.44396320682677,1720.7793493331528
7194.900000000001,285.4454453521783,1720.7843396771048
7194.950000000001,285.4469136103775,1720.7893304792674
7195.0,285.44836771134777,1720.7943217635004
7195.05,285.4498073614359,1720.7993135554177
7195.1,285.4512324899736,1720.8043058650487
7195.150000000001,285.45264313937383,1720.8092986944919
7195.200000000001,285.4540393665071,1720.814292044814
7195.25,285.4554211746688,1720.8192859208316
7195.3,285.45678849345774,1720.8242803325436
7195.35,285.45814118516836,1720.829275294709
